Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,GME,INTC,GME,INTC,GME,INTC,GME,INTC,GME,INTC
Date,,,,,,,,,,
2025-02-24,25.0,24.270000457763672,26.389999389648438,24.799999237060547,24.950000762939453,23.6200008392334,26.34000015258789,24.549999237060547,5980000,91358100
2025-02-25,24.420000076293945,22.989999771118164,25.290000915527344,24.280000686645508,23.829999923706055,22.770000457763672,24.93000030517578,24.209999084472656,6551500,88886500
2025-02-26,24.610000610351562,23.520000457763672,25.209999084472656,23.81999969482422,24.450000762939453,23.209999084472656,24.540000915527344,23.25,3272500,67449300
2025-02-27,24.479999542236328,23.09000015258789,25.3700008392334,24.399999618530273,24.139999389648438,23.06999969482422,25.0,23.700000762939453,4590000,97871900
2025-02-28,25.040000915527344,23.729999542236328,25.100000381469727,24.440000534057617,24.200000762939453,22.639999389648438,24.329999923706055,23.020000457763672,4137100,104133800
2025-03-03,24.399999618530273,22.739999771118164,25.479999542236328,25.040000915527344,24.18000030517578,22.520000457763672,25.260000228881836,25.0,4291000,141348700
2025-03-04,24.299999237060547,21.329999923706055,24.860000610351562,22.6299991607666,23.440000534057617,20.760000228881836,23.770000457763672,22.540000915527344,5068700,152182200
2025-03-05,25.06999969482422,20.809999465942383,25.15999984741211,21.360000610351562,24.110000610351562,20.18000030517578,24.329999923706055,21.329999923706055,3282500,127219300
2025-03-06,24.200000762939453,20.75,25.010000228881836,21.1299991607666,24.049999237060547,20.0,24.739999771118164,20.260000228881836,3421400,96466400
2025-03-07,24.0,20.639999389648438,24.350000381469727,21.200000762939453,23.520000457763672,20.110000610351562,24.0,20.270000457763672,3464000,81099600
2025-03-10,22.420000076293945,19.93000030517578,23.579999923706055,20.510000228881836,22.260000228881836,19.649999618530273,23.440000534057617,20.239999771118164,6226900,82760600
2025-03-11,22.610000610351562,19.780000686645508,22.979999542236328,20.059999465942383,22.079999923706055,19.290000915527344,22.350000381469727,19.969999313354492,4226900,80789000
2025-03-12,21.989999771118164,20.68000030517578,23.239999771118164,21.170000076293945,21.889999389648438,20.209999084472656,22.950000762939453,20.790000915527344,3718200,128671100
2025-03-13,21.950000762939453,23.700000762939453,22.25,24.530000686645508,21.559999465942383,23.1299991607666,22.049999237060547,23.5,3829800,243261000
2025-03-14,23.049999237060547,24.049999237060547,23.149999618530273,24.3700008392334,22.290000915527344,23.520000457763672,22.290000915527344,23.68000030517578,3960500,116901600
2025-03-17,23.5,25.690000534057617,23.729999542236328,26.149999618530273,22.969999313354492,24.3700008392334,23.239999771118164,24.420000076293945,2899100,160723600
2025-03-18,23.299999237060547,25.920000076293945,23.6200008392334,26.40999984741211,23.139999389648438,25.389999389648438,23.290000915527344,25.549999237060547,2155800,132488800
2025-03-19,23.709999084472656,24.1200008392334,23.989999771118164,25.229999542236328,23.260000228881836,24.030000686645508,23.399999618530273,24.899999618530273,3032300,135491400
2025-03-20,23.510000228881836,23.959999084472656,24.1200008392334,24.309999465942383,23.510000228881836,23.729999542236328,23.649999618530273,23.770000457763672,1998200,68937600
2025-03-21,24.75,24.260000228881836,24.809999465942383,24.700000762939453,23.649999618530273,23.489999771118164,23.75,23.600000381469727,6893900,94110700
2025-03-24,25.610000610351562,24.219999313354492,25.829999923706055,24.989999771118164,25.149999618530273,24.1299991607666,25.350000381469727,24.719999313354492,5036000,69169000
2025-03-25,25.399999618530273,24.200000762939453,25.770000457763672,24.75,24.989999771118164,24.110000610351562,25.700000762939453,24.18000030517578,10106800,51743300
2025-03-26,28.360000610351562,23.420000076293945,29.799999237060547,24.420000076293945,27.31999969482422,23.25,28.84000015258789,24.25,52930500,59496700
2025-03-27,22.09000015258789,23.6200008392334,26.280000686645508,23.760000228881836,21.15999984741211,22.860000610351562,25.8700008392334,23.290000915527344,96733100,57720600
2025-03-28,21.729999542236328,22.709999084472656,22.790000915527344,23.579999923706055,21.700000762939453,22.559999465942383,21.889999389648438,23.350000381469727,44771700,58365300
2025-03-31,22.31999969482422,22.709999084472656,22.6299991607666,22.75,20.729999542236328,21.75,21.399999618530273,22.3799991607666,16147900,65832000
2025-04-01,22.610000610351562,22.049999237060547,23.25,22.6200008392334,21.950000762939453,21.65999984741211,22.760000228881836,22.559999465942383,14435300,64060400
2025-04-02,22.690000534057617,21.979999542236328,23.020000457763672,22.3799991607666,22.25,21.700000762939453,22.489999771118164,21.889999389648438,10965100,58878800
2025-04-03,21.100000381469727,22.43000030517578,21.780000686645508,23.899999618530273,21.079999923706055,20.860000610351562,21.600000381469727,21.399999618530273,11141900,242972100
2025-04-04,23.489999771118164,19.850000381469727,23.850000381469727,22.200000762939453,20.780000686645508,19.700000762939453,21.420000076293945,21.700000762939453,20608200,175014700
2025-04-07,24.290000915527344,19.56999969482422,25.020000457763672,20.670000076293945,22.399999618530273,18.559999465942383,22.600000381469727,19.139999389648438,17191900,142491200
2025-04-08,23.389999389648438,18.1299991607666,24.93000030517578,20.389999389648438,22.969999313354492,17.670000076293945,24.81999969482422,20.059999465942383,12062300,163982700
2025-04-09,25.399999618530273,21.530000686645508,25.459999084472656,21.729999542236328,23.030000686645508,17.979999542236328,23.030000686645508,18.06999969482422,17695900,224183500
2025-04-10,25.020000457763672,19.8799991607666,26.200000762939453,20.81999969482422,24.40999984741211,19.15999984741211,25.0,20.68000030517578,11545400,129064900
2025-04-11,26.399999618530273,19.739999771118164,26.440000534057617,19.799999237060547,25.25,18.18000030517578,25.5,19.25,10984100,128425800
2025-04-14,26.979999542236328,20.309999465942383,27.18000030517578,21.049999237060547,25.68000030517578,19.979999542236328,26.65999984741211,20.59000015258789,10628400,101964400
2025-04-15,26.700000762939453,19.850000381469727,27.3799991607666,20.469999313354492,26.6200008392334,19.809999465942383,26.8799991607666,20.200000762939453,6738100,64056900
2025-04-16,26.25,19.229999542236328,26.65999984741211,19.43000030517578,25.719999313354492,18.719999313354492,26.450000762939453,19.34000015258789,6292800,89469700
2025-04-17,26.780000686645508,18.93000030517578,27.190000534057617,19.100000381469727,26.170000076293945,18.559999465942383,26.209999084472656,18.90999984741211,7360800,85433400
2025-04-21,26.770000457763672,18.84000015258789,27.040000915527344,18.989999771118164,25.790000915527344,18.25,26.709999084472656,18.93000030517578,7690000,72409900
2025-04-22,27.799999237060547,19.510000228881836,27.940000534057617,19.739999771118164,26.8799991607666,19.040000915527344,26.989999771118164,19.059999465942383,11065900,83365600
2025-04-23,27.1200008392334,20.59000015258789,28.25,21.030000686645508,26.959999084472656,20.309999465942383,28.200000762939453,20.719999313354492,8862700,97188100
2025-04-24,27.079999923706055,21.489999771118164,27.579999923706055,21.549999237060547,26.84000015258789,20.8799991607666,27.100000381469727,21.040000915527344,6212100,117086200
2025-04-25,27.459999084472656,20.049999237060547,27.799999237060547,20.18000030517578,27.1299991607666,19.34000015258789,27.1299991607666,19.729999542236328,5853400,147711200
2025-04-28,27.59000015258789,20.510000228881836,27.59000015258789,21.079999923706055,26.979999542236328,20.049999237060547,27.399999618530273,20.1200008392334,6819300,96624400
2025-04-29,27.260000228881836,20.34000015258789,27.940000534057617,20.850000381469727,27.260000228881836,20.219999313354492,27.450000762939453,20.309999465942383,5394400,70031900
2025-04-30,27.860000610351562,20.100000381469727,27.93000030517578,20.18000030517578,26.790000915527344,19.549999237060547,26.899999618530273,19.709999084472656,6578100,68297300
2025-05-01,27.43000030517578,19.979999542236328,28.350000381469727,20.649999618530273,27.420000076293945,19.940000534057617,27.979999542236328,20.219999313354492,5693500,72607500
2025-05-02,27.479999542236328,20.6200008392334,27.920000076293945,20.780000686645508,27.149999618530273,20.209999084472656,27.700000762939453,20.260000228881836,5579900,63298500
2025-05-05,26.600000381469727,20.270000457763672,27.40999984741211,20.579999923706055,26.350000381469727,20.239999771118164,27.329999923706055,20.389999389648438,7132400,44237000
2025-05-06,26.040000915527344,19.940000534057617,26.5,20.1200008392334,25.670000076293945,19.770000457763672,26.440000534057617,19.920000076293945,5883800,51330800
2025-05-07,26.010000228881836,20.309999465942383,26.34000015258789,20.3700008392334,25.8799991607666,19.81999969482422,26.190000534057617,19.969999313354492,4364300,61002600
2025-05-08,26.780000686645508,21.0,26.989999771118164,21.239999771118164,26.18000030517578,20.639999389648438,26.299999237060547,21.010000228881836,6521700,71651700
2025-05-09,27.540000915527344,21.420000076293945,27.729999542236328,21.450000762939453,26.760000228881836,20.829999923706055,26.780000686645508,21.200000762939453,7795200,51768600
2025-05-12,28.049999237060547,22.18000030517578,28.18000030517578,22.670000076293945,27.290000915527344,21.8799991607666,28.059999465942383,22.18000030517578,7395200,94578700
2025-05-13,28.389999389648438,22.559999465942383,28.860000610351562,22.8799991607666,28.049999237060547,22.299999237060547,28.049999237060547,22.360000610351562,10365300,76850400
2025-05-14,28.729999542236328,21.520000457763672,29.389999389648438,22.459999084472656,28.299999237060547,21.459999084472656,28.479999542236328,22.350000381469727,14552300,91584800
2025-05-15,28.6299991607666,21.549999237060547,28.639999389648438,21.6299991607666,27.420000076293945,21.190000534057617,28.579999923706055,21.229999542236328,9364400,66705500
2025-05-16,28.450000762939453,21.65999984741211,29.059999465942383,21.760000228881836,28.299999237060547,21.350000381469727,28.610000610351562,21.530000686645508,6504400,55795100
2025-05-19,27.889999389648438,21.3799991607666,28.200000762939453,21.559999465942383,27.690000534057617,21.049999237060547,27.75,21.18000030517578,4223500,64279100
2025-05-20,28.510000228881836,21.270000457763672,28.780000686645508,21.40999984741211,27.850000381469727,21.1200008392334,27.889999389648438,21.329999923706055,4795100,48497400
2025-05-21,28.049999237060547,20.690000534057617,29.190000534057617,21.6299991607666,28.020000457763672,20.59000015258789,28.399999618530273,21.190000534057617,8762000,62904700
2025-05-22,30.860000610351562,20.549999237060547,31.0,20.899999618530273,28.489999771118164,20.510000228881836,28.549999237060547,20.729999542236328,21451000,56077500
2025-05-23,33.029998779296875,20.049999237060547,33.209999084472656,20.270000457763672,30.549999237060547,19.940000534057617,30.600000381469727,20.15999984741211,30477600,68206100
2025-05-27,35.0099983215332,20.549999237060547,35.7400016784668,20.670000076293945,33.630001068115234,20.18000030517578,33.970001220703125,20.440000534057617,33217800,69504600
2025-05-28,31.209999084472656,20.3700008392334,35.810001373291016,20.639999389648438,30.729999542236328,20.329999923706055,35.779998779296875,20.56999969482422,45300400,46096500
2025-05-29,29.56999969482422,20.25,31.350000381469727,20.600000381469727,29.31999969482422,20.100000381469727,31.170000076293945,20.540000915527344,15819000,66372200
2025-05-30,29.799999237060547,19.549999237060547,30.489999771118164,20.260000228881836,29.190000534057617,19.309999465942383,29.200000762939453,20.260000228881836,10227800,114281900
2025-06-02,30.639999389648438,19.739999771118164,30.8799991607666,19.81999969482422,29.729999542236328,19.3700008392334,29.8700008392334,19.479999542236328,7430700,67885500
2025-06-03,30.100000381469727,20.290000915527344,31.049999237060547,20.40999984741211,30.020000457763672,19.399999618530273,30.809999465942383,19.75,6086500,80401900
2025-06-04,29.950000762939453,20.25,30.969999313354492,20.5,29.34000015258789,20.010000228881836,29.899999618530273,20.34000015258789,7314000,71166500
2025-06-05,29.450000762939453,19.989999771118164,30.610000610351562,20.549999237060547,29.229999542236328,19.850000381469727,29.809999465942383,20.270000457763672,6322800,72458400
2025-06-06,29.579999923706055,20.059999465942383,30.0,20.440000534057617,29.520000457763672,20.030000686645508,29.68000030517578,20.170000076293945,4379300,70072800
2025-06-09,30.34000015258789,20.479999542236328,30.489999771118164,20.959999084472656,29.450000762939453,20.219999313354492,29.920000076293945,20.219999313354492,5836200,92893900
2025-06-10,30.149999618530273,22.079999923706055,30.600000381469727,22.440000534057617,29.65999984741211,20.280000686645508,30.540000915527344,20.5,11407500,170946100
